place_id,name,place_kind,subtype,accessibility_rating,condition_rating,lat,lon,source_file
furniture-1771635,Seat - Straight Seat - Wooden Battens - Type 2 - Kensington Hall Reserve,street_furniture,Seat,,3.0,-37.78910801479445,144.92816793552458,street_furniture_clean.csv
furniture-1771656,Seat - Straight Seat - Wooden Battens - Type 2 - Princes Park,street_furniture,Seat,,3.0,-37.781650906564245,144.9625641914128,street_furniture_clean.csv
furniture-1771640,Seat - Straight Seat - Wooden Battens - Type 2 - Liddy Street Reserve,street_furniture,Seat,,4.0,-37.79003995611028,144.9257586837838,street_furniture_clean.csv
furniture-1771669,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,street_furniture,Seat,,3.0,-37.818631549526856,144.9712386229314,street_furniture_clean.csv
furniture-1771699,Drinking Fountain - Leaf Type - Dog Bowl  - Royal Park,street_furniture,Drinking Fountain,,4.0,-37.79028778877907,144.94509842701018,street_furniture_clean.csv
furniture-1775789,Seat - Unclassified - Boyd Community Hub,street_furniture,Seat,,5.0,-37.82560119196383,144.96141162438954,street_furniture_clean.csv
furniture-1786710,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Docklands Park,street_furniture,Drinking Fountain,,5.0,-37.81961616571647,144.94608043349226,street_furniture_clean.csv
furniture-1110866,Barbeque - Urban Design Double Hotplate,street_furniture,Barbeque,,4.0,-37.82744680370206,144.981675215773,street_furniture_clean.csv
furniture-1079227,Seat - Metal Seat,street_furniture,Seat,,2.99,-37.828934974862726,144.96986446023635,street_furniture_clean.csv
furniture-1079228,Seat - Metal Seat,street_furniture,Seat,,2.99,-37.82864203783465,144.97087538617572,street_furniture_clean.csv
furniture-1079240,Seat - Metal Seat,street_furniture,Seat,,2.99,-37.828498019715845,144.96803232409627,street_furniture_clean.csv
furniture-1079266,Seat - Metal Seat,street_furniture,Seat,,2.15,-37.80833047062246,144.97446360875094,street_furniture_clean.csv
furniture-1079267,Seat - Metal Seat,street_furniture,Seat,,1.16,-37.80978789825426,144.97543550949842,street_furniture_clean.csv
furniture-1079346,Seat - Metal Seat,street_furniture,Seat,,3.14,-37.804068530847694,144.9495580215465,street_furniture_clean.csv
furniture-1079350,Seat - Metal Seat,street_furniture,Seat,,3.14,-37.80491551534664,144.9491785206247,street_furniture_clean.csv
furniture-1079354,Seat - Metal Seat,street_furniture,Seat,,3.05,-37.834019071298016,144.98224239520368,street_furniture_clean.csv
furniture-1079359,Seat - Metal Seat,street_furniture,Seat,,3.09,-37.8126561081896,144.95367193335505,street_furniture_clean.csv
furniture-1079523,Seat - Metal Seat,street_furniture,Seat,,3.16,-37.81930783968038,144.9647611175125,street_furniture_clean.csv
furniture-1079526,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.4,-37.81083852736101,144.96758548261795,street_furniture_clean.csv
furniture-1079567,Seat - Metal Seat,street_furniture,Seat,,3.16,-37.81688901161829,144.96737580457767,street_furniture_clean.csv
furniture-1079583,Seat - Metal Seat,street_furniture,Seat,,3.17,-37.81693107996593,144.9612294066711,street_furniture_clean.csv
furniture-1079637,Seat - Metal Seat,street_furniture,Seat,,2.82,-37.793582901587634,144.94312425823256,street_furniture_clean.csv
furniture-1079640,Seat - Metal Seat,street_furniture,Seat,,2.86,-37.81460511547319,144.98876953333505,street_furniture_clean.csv
furniture-1079852,Seat - Metal Seat,street_furniture,Seat,,3.16,-37.82212538397962,144.96926639204506,street_furniture_clean.csv
furniture-1079858,Seat - Metal Seat,street_furniture,Seat,,3.17,-37.81897975141721,144.9548033783392,street_furniture_clean.csv
furniture-1079871,Seat - Straight Seat - Wooden & Concrete,street_furniture,Seat,,1.0,-37.77896932992565,144.95604021037911,street_furniture_clean.csv
furniture-1079902,Seat - Straight Seat - Wooden Battens,street_furniture,Seat,,1.94,-37.81120296547005,144.95596533882212,street_furniture_clean.csv
furniture-1442989,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.44,-37.81881687325819,144.9437494509178,street_furniture_clean.csv
furniture-1450089,Seat - Metal Seat - Park Type,street_furniture,Seat,,3.14,-37.7942597186564,144.9290163343038,street_furniture_clean.csv
furniture-1459061,Seat - Metal Seat - Park Type,street_furniture,Seat,,1.0,-37.79991801453802,144.94321371639933,street_furniture_clean.csv
furniture-1473004,Seat - Flat Bench Seat - L Shaped,street_furniture,Seat,,1.59,-37.793643118651225,144.93088155636144,street_furniture_clean.csv
furniture-1477577,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,street_furniture,Drinking Fountain,,3.44,-37.81555894354543,144.93989772357784,street_furniture_clean.csv
furniture-1479864,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,street_furniture,Drinking Fountain,,3.44,-37.8188136383738,144.942903892035,street_furniture_clean.csv
furniture-1119777,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.81207739007573,144.97962004607135,street_furniture_clean.csv
furniture-1119781,Seat - Straight Seat - Wooden Battens - Type 2 - Queen Victoria Gardens,street_furniture,Seat,,4.0,-37.82309380754013,144.97049056133656,street_furniture_clean.csv
furniture-1119788,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,3.0,-37.81073587643328,144.98205744643496,street_furniture_clean.csv
furniture-1119793,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens South,street_furniture,Seat,,3.0,-37.806277190807776,144.96933898385862,street_furniture_clean.csv
furniture-1119795,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.84334776042999,144.98278363491428,street_furniture_clean.csv
furniture-1119803,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens South,street_furniture,Seat,,3.0,-37.80645089027762,144.97105625559664,street_furniture_clean.csv
furniture-1119868,Seat - Metal Seat - Central Park Kensington,street_furniture,Seat,,4.0,-37.79433426756995,144.9190028369496,street_furniture_clean.csv
furniture-1119535,Seat - Straight Seat - Wooden Battens - Type 2 - Treasury Gardens,street_furniture,Seat,,3.0,-37.81396168874663,144.97623672088403,street_furniture_clean.csv
furniture-1119881,Seat - Metal Seat - Royal Park,street_furniture,Seat,,3.0,-37.78564007659415,144.95316765831694,street_furniture_clean.csv
furniture-1119895,Seat - Metal Seat - Riverside Park,street_furniture,Seat,,4.0,-37.79584852487544,144.91561015549624,street_furniture_clean.csv
furniture-1119903,Seat - Metal Seat - Kensington Banks Type - Gilbertson Walk,street_furniture,Seat,,3.0,-37.79224572848988,144.92069773042465,street_furniture_clean.csv
furniture-1119920,Seat - Metal Seat - Kensington Banks Type - Vincent Place Park,street_furniture,Seat,,5.0,-37.79237749239999,144.9207698945696,street_furniture_clean.csv
furniture-1119799,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens South,street_furniture,Seat,,3.0,-37.80564337831436,144.97204698201423,street_furniture_clean.csv
furniture-1119986,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,3.0,-37.78763971513834,144.94368048859585,street_furniture_clean.csv
furniture-1120023,Seat - Straight Seat - Wooden Battens - Type 2 - Eades Park,street_furniture,Seat,,4.0,-37.80699332300596,144.95150651323712,street_furniture_clean.csv
furniture-1120083,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain South,street_furniture,Seat,,4.0,-37.834087055721454,144.9834699710345,street_furniture_clean.csv
furniture-1120104,Seat - Metal Seat - Royal Park,street_furniture,Seat,,4.0,-37.78538988676304,144.95383020085282,street_furniture_clean.csv
furniture-1313262,Seat - Stainless Steel Straight Seat - Docklands,street_furniture,Seat,,3.44,-37.815170298682055,144.94116694168997,street_furniture_clean.csv
furniture-1313316,Seat - Timber Bench with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.82421028148623,144.9440890694363,street_furniture_clean.csv
furniture-1313328,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.43,-37.81295034605497,144.942172000372,street_furniture_clean.csv
furniture-1313393,Seat - Timber Bench with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.82423026571289,144.9442581341111,street_furniture_clean.csv
furniture-1313408,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,street_furniture,Drinking Fountain,,3.36,-37.81812625933699,144.9458429589375,street_furniture_clean.csv
furniture-1313424,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.44,-37.81881531323791,144.94692897065238,street_furniture_clean.csv
furniture-1119234,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,2.0,-37.78645264628093,144.95304190540477,street_furniture_clean.csv
furniture-1313479,Seat - Timber Seat with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.82451230031018,144.9458000635689,street_furniture_clean.csv
furniture-1118706,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,4.0,-37.78680778557567,144.95280772585832,street_furniture_clean.csv
furniture-1119113,Seat - Straight Seat - Wooden Battens - Type 2 - Canning & Palmerston St Reserve,street_furniture,Seat,,3.0,-37.79632002577176,144.97290388732222,street_furniture_clean.csv
furniture-1313692,Seat - Metal Seat,street_furniture,Seat,,3.12,-37.81493886081898,144.9549212689076,street_furniture_clean.csv
furniture-1119043,Seat - Straight Seat - Wooden Battens - Type 2 - Peppercorn Park,street_furniture,Seat,,4.0,-37.79259710106378,144.92257718962287,street_furniture_clean.csv
furniture-1119128,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.78707380159671,144.95315444219972,street_furniture_clean.csv
furniture-1119167,Seat - Wooden Bench - Womens Peace Garden,street_furniture,Seat,,3.0,-37.7910549344719,144.92422349088443,street_furniture_clean.csv
furniture-1119168,Seat - Straight Seat - Wooden Battens - Type 2 - Womens Peace Garden,street_furniture,Seat,,3.0,-37.79144500470216,144.92388847606986,street_furniture_clean.csv
furniture-1119170,Seat - Straight Seat - Wooden Battens - Type 2 - Lincoln Square,street_furniture,Seat,,3.0,-37.8023723814663,144.9624520113551,street_furniture_clean.csv
furniture-1119186,Seat - Straight Seat - Wooden Battens - Type 2 - Argyle Square,street_furniture,Seat,,4.0,-37.80304682815308,144.96568406471647,street_furniture_clean.csv
furniture-1119189,Seat - Straight Seat - Wooden Battens - Type 2 - Hawke and Curzon Street Reserve,street_furniture,Seat,,3.0,-37.80598751678625,144.94766605287103,street_furniture_clean.csv
furniture-1119224,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.78273943364587,144.95438031009243,street_furniture_clean.csv
furniture-1119227,Seat - Straight Seat - Wooden Battens - Type 2 - Argyle Square,street_furniture,Seat,,4.0,-37.80306407454791,144.96587383396883,street_furniture_clean.csv
furniture-1313994,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.44,-37.81587070608154,144.95791382665826,street_furniture_clean.csv
furniture-1314016,Seat - Fixed Single Seat,street_furniture,Seat,,3.44,-37.81540729579511,144.94158895522972,street_furniture_clean.csv
furniture-1314024,Seat - Timber Seat with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.824180270709554,144.94747206192042,street_furniture_clean.csv
furniture-1119332,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.84185412232061,144.98331831555356,street_furniture_clean.csv
furniture-1119333,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,3.0,-37.84218576760898,144.9820622183135,street_furniture_clean.csv
furniture-1120113,Seat - Metal Bench - William Street (MELBOURNE),street_furniture,Seat,,3.0,-37.807811835026456,144.95479715759535,street_furniture_clean.csv
furniture-1120140,Seat - Concrete Bench Seat,street_furniture,Seat,,3.0,-37.80036112906654,144.96024456147876,street_furniture_clean.csv
furniture-1120142,Seat - Concrete Bench Seat,street_furniture,Seat,,3.0,-37.80057708772366,144.9605224409051,street_furniture_clean.csv
furniture-1120143,Seat - Concrete Bench Seat,street_furniture,Seat,,3.0,-37.80047772717107,144.9605507280944,street_furniture_clean.csv
furniture-1120178,Seat - Womens Peace Garden Bench,street_furniture,Seat,,3.0,-37.79131919911946,144.92385770291773,street_furniture_clean.csv
furniture-1120190,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,street_furniture,Seat,,4.0,-37.818639478432594,144.97157852904542,street_furniture_clean.csv
furniture-1120193,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,street_furniture,Seat,,4.0,-37.81872474118566,144.97229597555938,street_furniture_clean.csv
furniture-1119772,Seat - Straight Seat - Wooden Battens - Type 2 - Gordon Reserve,street_furniture,Seat,,3.0,-37.8123195982494,144.97394872365706,street_furniture_clean.csv
furniture-1120221,Seat - Long bench attached to building,street_furniture,Seat,,3.0,-37.81174598607878,144.9862305482757,street_furniture_clean.csv
furniture-1120242,Seat - Metal Seat - Park Type - Birrarung Marr,street_furniture,Seat,,3.0,-37.81877406503798,144.96934847657008,street_furniture_clean.csv
furniture-1120258,Seat - Metal Seat - Pleasance Gardens,street_furniture,Seat,,3.0,-37.79625457023105,144.9449127627772,street_furniture_clean.csv
furniture-1120267,Seat - Metal Seat - Gordon Reserve,street_furniture,Seat,,3.0,-37.81202692661639,144.9741705037905,street_furniture_clean.csv
furniture-1283679,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.78540334090114,144.9460967168857,street_furniture_clean.csv
furniture-1283947,Drinking fountain - Historic or Heritage Drinking Fountains - Shrine Gardens,street_furniture,Drinking Fountain,,4.0,-37.83249800027375,144.97285892460977,street_furniture_clean.csv
furniture-1290812,Picnic Table,street_furniture,Picnic Setting,,3.0,-37.81967101529141,144.94604244650313,street_furniture_clean.csv
furniture-1290850,Seat - Unclassified - Docklands Park,street_furniture,Seat,,3.0,-37.82082680012063,144.94654536864982,street_furniture_clean.csv
furniture-1312946,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,4.45,-37.81348039022888,144.96607561867182,street_furniture_clean.csv
furniture-1312950,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,4.45,-37.81327304732439,144.96622273284277,street_furniture_clean.csv
furniture-1313003,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.43,-37.813569255606254,144.94126890039138,street_furniture_clean.csv
furniture-1313017,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,street_furniture,Drinking Fountain,,3.44,-37.82416129460037,144.94386411864073,street_furniture_clean.csv
furniture-1313022,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,street_furniture,Drinking Fountain,,3.44,-37.824688315009205,144.94695310036423,street_furniture_clean.csv
furniture-1119908,Seat - Metal Seat -,street_furniture,Seat,,3.0,-37.79535409206762,144.91432975434827,street_furniture_clean.csv
furniture-1119091,Seat - Wooden Bench - Womens Peace Garden,street_furniture,Seat,,4.0,-37.79111802598712,144.92437741386735,street_furniture_clean.csv
furniture-1313167,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.44,-37.821273636123074,144.96176405265493,street_furniture_clean.csv
furniture-1313168,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.44,-37.82130369940674,144.96176197591703,street_furniture_clean.csv
furniture-1119612,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,3.0,-37.81264511610546,144.9796663634766,street_furniture_clean.csv
furniture-1119648,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,3.0,-37.84240950405584,144.9838700145781,street_furniture_clean.csv
furniture-1119650,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,street_furniture,Seat,,4.0,-37.80166187509742,144.97100026113858,street_furniture_clean.csv
furniture-1120181,Seat - Womens Peace Garden Bench,street_furniture,Seat,,3.0,-37.79095811498961,144.92385861241252,street_furniture_clean.csv
